,Store,Department,Weekly Sales
45612,18,23,35862.51
45613,18,24,5929.75
45614,18,25,24971.23
45615,18,26,8297.73
45616,18,27,3083.2
45617,18,28,1398.82
45618,18,29,13074.06
45619,18,30,5917.68
45620,18,31,2099.17
45621,18,32,6790.36
45622,18,33,7924.24
45623,18,34,21868.76
45624,18,35,3810.91
45625,18,36,2266.73
45626,18,38,65984.34
45627,18,40,60018.08
45628,18,41,613.0
45629,18,42,7961.55
45630,18,44,4953.61
45631,18,46,20335.34
45632,18,49,5850.27
45633,18,50,554.0
45634,18,52,2226.1
45635,18,54,40.8
45636,18,55,8135.16
45637,18,56,152.35
45638,18,58,2175.0
45639,18,59,271.93
45640,18,60,153.0
45641,18,67,6186.53
45642,18,71,7415.27
45643,18,72,45390.88
45644,18,74,13354.57
45645,18,79,24708.71
45646,18,80,822.33
45647,18,81,14036.52
45648,18,82,28394.02
45649,18,83,1954.84
45650,18,85,1645.22
45651,18,87,23571.82
45652,18,90,25503.39
45653,18,91,25552.73
45654,18,92,79880.45
45655,18,93,3849.14
45656,18,94,8374.8
45657,18,95,63251.27
45658,18,97,9038.71
45659,18,98,2401.39
45660,18,1,16116.52
45661,18,2,57017.41
45662,18,3,9852.59
45663,18,4,27323.34
45664,18,5,33016.69
45665,18,6,3212.84
45666,18,7,40048.07
45667,18,8,28308.77
45668,18,9,10430.67
45669,18,10,16881.16
45670,18,11,17646.49
45671,18,12,3260.63
45672,18,13,45895.17
45673,18,14,18941.94
45674,18,16,4163.92
45675,18,17,15295.02
45676,18,18,11304.09
45677,18,19,2518.99
45678,18,20,6294.29
45679,18,21,4936.96
45680,18,22,14565.45
45681,18,23,34219.73
45682,18,24,5929.75
45683,18,25,13709.66
45684,18,26,8297.73
45685,18,27,2351.27
45686,18,28,2316.79
45687,18,29,11607.82
45688,18,30,4248.72
45689,18,31,2384.74
45690,18,32,6465.5
45691,18,33,6915.19
45692,18,34,19055.36
45693,18,35,4034.94
45694,18,36,2307.68
45695,18,38,65984.34
45696,18,40,58775.63
45697,18,41,598.0
45698,18,42,8046.23
45699,18,44,4710.1
45700,18,46,13803.47
45701,18,49,8803.36
45702,18,50,1433.0
45703,18,52,2122.15
45704,18,54,40.8
45705,18,55,14874.47
45706,18,56,152.35
45707,18,58,2175.0
45708,18,59,169.82
45709,18,60,158.4
45710,18,67,5655.57
45711,18,71,5721.31
45712,18,72,52546.96
45713,18,74,13354.57
45714,18,79,21768.88
45715,18,80,822.33
45716,18,81,14127.57
45717,18,82,15433.6
45718,18,83,2707.25
45719,18,85,2463.22
45720,18,87,19993.14
45721,18,90,26987.58
45722,18,91,25552.73
45723,18,92,70147.22
45724,18,93,3040.58
45725,18,94,8274.15
45726,18,95,53276.59
45727,18,97,7007.92
45728,18,98,2401.39
45729,18,1,19221.67
45730,18,2,59706.61
45731,18,3,9852.59
45732,18,4,29391.07
45733,18,5,28172.16
45734,18,6,2447.53
45735,18,7,40048.07
45736,18,8,30863.52
45737,18,9,10430.67
45738,18,10,15671.66
45739,18,11,16296.01
45740,18,12,3236.53
45741,18,13,45895.17
45742,18,14,19286.51
45743,18,16,4163.92
45744,18,17,14624.0
45745,18,18,11611.08
45746,18,19,2435.45
45747,18,20,7201.76
45748,18,21,4936.96
45749,18,22,14565.45
45750,18,23,34219.73
45751,18,24,6947.23
45752,18,25,13709.66
45753,18,26,9701.51
45754,18,27,2351.27
45755,18,28,2316.79
45756,18,29,11607.82
45757,18,30,5050.76
45758,18,31,2099.17
45759,18,32,6465.5
45760,18,33,6322.01
45761,18,34,19055.36
45762,18,35,4034.94
45763,18,36,2266.73
45764,18,38,57743.0
45765,18,40,59664.87
45766,18,41,617.5
45767,18,42,7373.2
45768,18,44,4953.61
45769,18,46,20202.18
45770,18,47,60.0
45771,18,49,9913.31
45772,18,50,632.0
45773,18,52,2122.15
45774,18,54,40.8
45775,18,55,17171.26
45776,18,56,236.82
45777,18,59,762.67
45778,18,60,333.0
45779,18,67,6175.92
45780,18,71,5721.31
45781,18,72,52546.96
45782,18,74,17145.54
45783,18,79,20952.91
45784,18,80,822.33
45785,18,81,14775.33
45786,18,82,15433.6
45787,18,83,2487.38
45788,18,85,1645.22
45789,18,87,21516.77
45790,18,90,26324.5
45791,18,91,29342.85
45792,18,92,73318.54
45793,18,93,5476.94
45794,18,94,7772.88
45795,18,95,54416.68
45796,18,97,9518.66
45797,18,98,2401.39
45798,18,1,29448.76
45799,18,2,61528.31
45800,18,3,12911.6
45801,18,4,26123.19
45802,18,5,14164.62
45803,18,6,21064.33
45804,18,7,116162.22
45805,18,8,30617.84
45806,18,9,17670.8
45807,18,10,18750.54
45808,18,11,19983.39
45809,18,12,3139.09
45810,18,13,47790.07
45811,18,14,56141.88
45812,18,16,5544.96
45813,18,17,19231.04
45814,18,18,38104.35
45815,18,19,2518.99
45816,18,20,10293.99
45817,18,21,6509.06
45818,18,22,26267.68
45819,18,23,49333.03
45820,18,24,13860.1
45821,18,25,18115.2
45822,18,26,15846.47
45823,18,27,5447.52
45824,18,28,1819.85
45825,18,29,12522.35
45826,18,30,4767.44
45827,18,31,2996.67
45828,18,32,12055.77
45829,18,33,14043.8
45830,18,34,18967.33
45831,18,35,2092.66
45832,18,36,2360.73
45833,18,38,46391.53
45834,18,40,50149.32
45835,18,41,1134.69
45836,18,42,7217.72
45837,18,44,7055.14
45838,18,46,24743.12
45839,18,49,5541.3
45840,18,50,706.0
45841,18,52,3122.3
45842,18,54,40.92
45843,18,55,41175.57
45844,18,56,1294.66
45845,18,58,2175.0
45846,18,59,1813.93
45847,18,60,88.0
45848,18,67,5655.57
45849,18,71,6693.99
45850,18,72,353008.64
45851,18,74,18276.34
45852,18,79,22693.21
45853,18,80,981.95
45854,18,81,14495.3
45855,18,82,16704.8
45856,18,83,2707.79
45857,18,85,794.26
45858,18,87,23589.01
45859,18,90,22429.15
45860,18,91,22249.09
45861,18,92,73485.1
45862,18,93,3317.92
45863,18,94,6954.43
45864,18,95,52244.59
45865,18,96,42.05
45866,18,97,6572.87
45867,18,98,2605.26
45868,18,1,19221.67
45869,18,2,61528.31
45870,18,3,12537.32
45871,18,4,25803.72
45872,18,5,90043.58
45873,18,6,2360.23
45874,18,7,65341.88
45875,18,8,31801.3
45876,18,9,27367.93
45877,18,10,17055.24
45878,18,11,22353.74
45879,18,12,3139.09
45880,18,13,39719.18
45881,18,14,18789.05
45882,18,16,4894.38
45883,18,17,14596.73
45884,18,18,49354.14
45885,18,19,2125.62
45886,18,20,10293.99
45887,18,21,8054.15
45888,18,22,26267.68
45889,18,23,49333.03
45890,18,24,11805.32
45891,18,25,19277.4
45892,18,26,15846.47
45893,18,27,3615.99
45894,18,28,1819.85
45895,18,29,11607.82
45896,18,30,6536.76
45897,18,31,2585.08
45898,18,32,6312.06
45899,18,33,6053.13
45900,18,34,21456.0
45901,18,35,4116.45
45902,18,36,2307.68
45903,18,38,57743.0
45904,18,40,65461.5
45905,18,41,818.55
45906,18,42,7217.72
45907,18,44,7063.76
45908,18,46,13803.47
45909,18,49,9682.16
45910,18,50,1115.0
45911,18,52,1742.24
45912,18,54,26.04
45913,18,55,12981.02
45914,18,56,1826.96
45915,18,58,8020.0
45916,18,59,145.0
45917,18,60,149.6
45918,18,67,5655.57
45919,18,71,6693.99
45920,18,72,345532.23
45921,18,74,16201.72
45922,18,79,27194.38
45923,18,80,1121.32
45924,18,81,14127.57
45925,18,82,16704.8
45926,18,83,2707.25
45927,18,85,1607.81
45928,18,87,26154.51
45929,18,90,22429.15
45930,18,91,32629.06
45931,18,92,73485.1
45932,18,93,3779.28
45933,18,94,10941.91
45934,18,95,54416.68
45935,18,96,42.05
45936,18,97,7827.2
45937,18,98,2605.26
45938,18,99,2605.26
45939,18,1,38605.59
45940,18,2,59706.61
45941,18,3,15402.17
45942,18,4,27977.84
45943,18,5,49399.79
45944,18,6,2888.29
45945,18,7,105771.39
45946,18,8,36410.54
45947,18,9,12049.13
45948,18,10,20427.06
45949,18,11,20602.26
45950,18,12,2975.68
45951,18,13,40709.59
45952,18,14,26159.37
45953,18,16,2650.49
45954,18,17,18700.69
45955,18,18,57187.73
45956,18,19,2125.62
45957,18,20,6933.05
45958,18,21,8054.15
45959,18,22,15675.43
45960,18,23,51505.85
45961,18,24,11805.32
45962,18,25,16359.47
45963,18,26,10892.99
45964,18,27,5134.75
45965,18,28,1645.57
45966,18,29,14657.0
45967,18,30,5102.46
45968,18,31,3606.04
45969,18,32,12392.32
45970,18,33,12392.32
45971,18,34,22131.79
45972,18,35,3810.91
45973,18,36,3141.77
45974,18,38,57743.0
45975,18,40,65461.5
45976,18,41,1154.41
45977,18,42,7747.33
45978,18,44,7063.76
45979,18,46,34444.2
45980,18,49,9802.4
45981,18,50,1180.0
45982,18,52,2099.61
45983,18,54,26.04
45984,18,55,23856.29
45985,18,56,2166.77
45986,18,58,8020.0
45987,18,59,443.77
45988,18,60,378.4
45989,18,67,13388.87
45990,18,71,8572.11
45991,18,72,79402.0
45992,18,74,17121.72
45993,18,79,20952.91
45994,18,80,1121.32
45995,18,81,14118.78
45996,18,82,30982.6
45997,18,83,2614.7
45998,18,85,4097.56
45999,18,87,19993.14
46000,18,90,25915.61
46001,18,91,29342.85
46002,18,92,73318.54
46003,18,93,2522.68
46004,18,94,7388.45
46005,18,95,61873.09
46006,18,96,42.05
46007,18,97,7883.3
46008,18,98,2682.6
46009,18,99,2682.6
46010,18,1,53608.57
46011,18,2,82118.96
46012,18,3,23768.49
46013,18,4,27977.84
46014,18,5,47096.41
46015,18,6,6675.67
46016,18,7,108913.45
46017,18,8,36410.54
46018,18,9,22655.56
46019,18,10,18426.65
46020,18,11,20221.73
46021,18,12,3212.75
46022,18,13,40709.59
46023,18,14,28881.74
46024,18,16,3064.39
46025,18,17,18391.42
46026,18,18,57187.73
46027,18,19,2125.62
46028,18,20,6933.05
46029,18,21,8920.21
46030,18,22,15675.43
46031,18,23,65695.27
46032,18,24,5529.13
46033,18,25,19115.59
46034,18,26,10892.99
46035,18,27,4847.12
46036,18,28,1645.57
46037,18,29,13650.28
46038,18,30,4861.36
46039,18,31,3606.04
46040,18,32,7272.71
46041,18,33,10435.15
46042,18,34,19214.85
46043,18,35,3810.91
46044,18,36,2766.59
46045,18,38,58147.26
46046,18,40,65461.5
46047,18,41,1014.97
46048,18,42,6598.96
46049,18,44,8337.42
46050,18,46,45301.81
46051,18,49,9802.4
46052,18,50,1180.0
46053,18,52,2099.61
46054,18,54,26.04
46055,18,55,31869.05
46056,18,56,2028.93
46057,18,58,5245.0
46058,18,59,4702.6
46059,18,60,369.6
46060,18,67,13388.87
46061,18,71,10252.95
46062,18,72,79402.0
46063,18,74,18473.58
46064,18,79,21211.45
46065,18,80,1121.32
46066,18,81,13609.5
46067,18,82,40598.61
46068,18,83,2662.36
46069,18,85,11078.84
46070,18,87,19993.14
46071,18,90,27954.7
46072,18,91,29342.85
46073,18,92,71124.34
46074,18,93,2522.68
46075,18,94,7388.45
46076,18,95,61873.09
46077,18,96,42.05
46078,18,97,6605.09
46079,18,98,2418.38
46080,18,99,2418.38
46081,18,1,33878.68
46082,18,2,59706.61
46083,18,3,23768.49
46084,18,4,28363.0
46085,18,5,30645.69
46086,18,6,15686.57
46087,18,7,173739.94
46088,18,8,34021.83
46089,18,9,25410.44
46090,18,10,19639.56
46091,18,11,18916.36
46092,18,12,3212.75
46093,18,13,45895.17
46094,18,14,37563.98
46095,18,16,2650.49
46096,18,17,28754.43
46097,18,18,55780.0
46098,18,19,2125.62
46099,18,20,6933.05
46100,18,21,10266.3
46101,18,22,26625.29
46102,18,23,91872.39
46103,18,24,21555.85
46104,18,25,34326.57
46105,18,26,20754.17
46106,18,27,5761.89
46107,18,28,2316.79
46108,18,29,15886.74
46109,18,30,6694.44
46110,18,31,9548.24
46111,18,32,41096.0
46112,18,33,9381.25
46113,18,34,30004.87
46114,18,35,5640.0
46115,18,36,3269.63
46116,18,38,57743.0
46117,18,40,63364.51
46118,18,41,2566.51
46119,18,42,6646.84
46120,18,44,8290.28
46121,18,45,11.97
46122,18,46,56884.22
46123,18,48,6414.0
46124,18,49,9802.4
46125,18,50,1031.0
46126,18,52,1742.24
46127,18,54,26.04
46128,18,55,30131.98
46129,18,56,59.0
46130,18,58,8020.0
46131,18,59,3957.93
46132,18,60,589.6
46133,18,67,30337.66
46134,18,71,8572.11
46135,18,72,180772.95
46136,18,74,21245.87
46137,18,79,27194.38
46138,18,80,895.82
46139,18,81,14127.57
46140,18,82,61126.84
46141,18,83,2730.66
46142,18,85,2766.55
46143,18,87,21516.77
46144,18,90,26324.5
46145,18,91,32629.06
46146,18,92,76033.26
46147,18,93,2522.68
46148,18,94,10941.91
46149,18,95,63975.08
46150,18,97,7007.92
46151,18,98,2418.38
46152,18,99,2418.38
46153,18,1,18275.15
46154,18,2,57017.41
46155,18,3,9595.45
46156,18,4,24996.71
46157,18,5,20943.89
46158,18,6,4735.2
46159,18,7,24751.23
46160,18,8,34021.83
46161,18,9,9443.71
46162,18,10,19358.89
46163,18,11,15056.55
46164,18,12,2258.21
46165,18,13,47790.07
46166,18,14,22240.38
46167,18,16,11566.57
46168,18,17,13518.02
46169,18,18,22941.88
46170,18,19,2518.99
46171,18,20,6242.05
46172,18,21,4738.6
46173,18,22,12631.1
46174,18,23,42258.56
46175,18,24,3295.41
46176,18,25,11903.01
46177,18,26,8297.73
46178,18,27,2300.41
46179,18,28,869.77
46180,18,29,7443.03
46181,18,30,3814.14
46182,18,31,3070.7
46183,18,32,6461.84
46184,18,33,2029.49
46185,18,34,13154.87
46186,18,35,3232.85
46187,18,36,634.0
46188,18,38,63473.49
46189,18,40,63364.51
46190,18,41,399.5
46191,18,42,6207.77
46192,18,44,4583.35
46193,18,46,25379.38
46194,18,49,15436.09
46195,18,50,1433.0
46196,18,52,2122.15
46197,18,54,40.8
46198,18,55,14132.29
46199,18,56,77.07
46200,18,58,2175.0
46201,18,59,3957.93
46202,18,60,61.6
46203,18,67,4558.99
46204,18,71,8572.11
46205,18,72,61506.45
46206,18,74,21754.94
46207,18,79,25575.36
46208,18,80,722.42
46209,18,81,12515.46
46210,18,82,18462.88
46211,18,83,2730.66
46212,18,85,3063.31
46213,18,87,17164.47
46214,18,90,28935.82
46215,18,91,19459.09
46216,18,92,70147.22
46217,18,93,2522.68
46218,18,94,8875.03
46219,18,95,48418.26
46220,18,97,8551.67
46221,18,98,2418.38
46222,18,1,11258.34
46223,18,2,55603.97
46224,18,3,12050.78
46225,18,4,27402.73
46226,18,5,17314.25
46227,18,6,2697.16
46228,18,7,13276.16
46229,18,8,24540.94
46230,18,9,9822.38
46231,18,10,13620.97
46232,18,11,14701.1
46233,18,12,2314.39
46234,18,13,42171.53
46235,18,14,19062.02
46236,18,16,5149.63
46237,18,17,13099.13
46238,18,18,11013.68
46239,18,19,2133.28
46240,18,20,6595.19
46241,18,21,3598.14
46242,18,22,13375.79
46243,18,23,24215.88
46244,18,24,4669.47
46245,18,25,10940.49
46246,18,26,6190.89
46247,18,27,3196.08
46248,18,28,1433.78
46249,18,29,9112.47
46250,18,30,4033.12
46251,18,31,1861.2
46252,18,32,8250.82
46253,18,33,8250.82
46254,18,34,14154.83
46255,18,35,2269.25
46256,18,36,1186.51
46257,18,38,64288.78
46258,18,40,63550.3
46259,18,41,156.0
46260,18,42,6214.2
46261,18,44,3748.03
46262,18,46,20947.66
46263,18,49,9202.84
46264,18,50,1291.8
46265,18,52,2100.91
46266,18,54,62.96
46267,18,55,10894.89
46268,18,56,466.2
46269,18,58,1310.0
46270,18,59,1044.82
46271,18,60,369.6
46272,18,67,5198.12
46273,18,71,6264.71
46274,18,72,42672.9
46275,18,74,26597.37
46276,18,79,21266.99
46277,18,80,688.61
46278,18,81,12868.34
46279,18,82,12183.39
46280,18,83,2622.68
46281,18,85,1488.37
46282,18,87,18385.06
46283,18,90,24744.72
46284,18,91,30072.36
46285,18,92,63630.28
46286,18,93,3429.6
46287,18,94,8440.8
46288,18,95,52365.23
46289,18,97,6115.3
46290,18,98,1456.9
46291,18,1,10836.71
46292,18,2,56312.31
46293,18,3,12811.49
46294,18,4,25325.08
46295,18,5,16084.86
46296,18,6,3388.34
46297,18,7,13276.16
46298,18,8,24540.94
46299,18,9,7315.73
46300,18,10,11491.15
46301,18,11,19912.19
46302,18,12,2289.66
46303,18,13,34177.59
46304,18,14,16103.81
46305,18,16,3718.92
46306,18,17,13099.13
46307,18,18,2327.51
46308,18,19,2133.28
46309,18,20,6011.1
46310,18,21,3538.72
46311,18,22,12533.66
46312,18,23,24215.88
46313,18,24,5622.25
46314,18,25,10940.49
46315,18,26,6190.89
46316,18,27,2806.86
46317,18,28,1107.82
46318,18,29,9602.93
46319,18,30,4033.12
46320,18,31,1599.29
46321,18,32,5906.26
46322,18,33,4279.45
46323,18,34,12173.35
46324,18,35,1783.5
46325,18,36,1186.51
46326,18,38,62631.49
46327,18,40,53639.14
46328,18,41,272.5
46329,18,42,6214.2
46330,18,44,3718.24
46331,18,46,20845.14
46332,18,49,10571.46
46333,18,50,1685.0
46334,18,52,2015.11
46335,18,54,62.96
46336,18,55,7183.58
46337,18,56,466.2
46338,18,58,1310.0
46339,18,59,309.37
46340,18,60,105.6
46341,18,67,4426.64
46342,18,71,4905.05
46343,18,72,44437.88
46344,18,74,19038.18
46345,18,79,19534.23
46346,18,80,674.07
46347,18,81,14266.12
46348,18,82,11356.67
46349,18,83,2386.92
46350,18,85,1056.4
46351,18,87,12376.85
46352,18,90,24277.32
46353,18,91,23001.65
46354,18,92,63630.28
46355,18,93,3641.94
46356,18,94,8440.8
46357,18,95,52365.23
46358,18,97,6115.3
46359,18,98,1347.95
46360,18,99,1347.95
46361,18,1,14342.27
46362,18,2,56413.54
46363,18,3,16267.7
46364,18,4,26825.07
46365,18,5,13983.19
46366,18,6,3423.9
46367,18,7,13807.99
46368,18,8,29383.2
46369,18,9,7501.66
46370,18,10,11491.15
46371,18,11,19912.19
46372,18,12,2415.87
46373,18,13,40220.71
46374,18,14,18353.28
46375,18,16,2707.77
46376,18,17,13139.37
46377,18,18,2266.1
46378,18,19,1875.56
46379,18,20,5094.7
46380,18,21,3752.04
46381,18,22,12677.49
46382,18,23,27304.12
46383,18,24,5234.85
46384,18,25,11226.26
46385,18,26,6534.97
46386,18,27,3075.14
46387,18,28,1433.78
46388,18,29,10154.01
46389,18,30,3118.8
46390,18,31,2341.54
46391,18,32,4858.12
46392,18,33,5011.89
46393,18,34,13024.62
46394,18,35,2441.87
46395,18,36,1933.49
46396,18,38,63543.3
46397,18,40,58555.83
46398,18,41,48.5
46399,18,42,4181.67
46400,18,44,5180.65
46401,18,46,24768.11
46402,18,48,2093.0
46403,18,49,10215.26
46404,18,50,607.0
46405,18,52,4107.7
46406,18,54,38.92
46407,18,55,8474.06
46408,18,56,341.94
46409,18,58,1310.0
46410,18,59,166.61
46411,18,60,126.0
46412,18,67,4747.29
46413,18,71,5974.01
46414,18,72,44437.88
46415,18,74,17492.63
46416,18,79,19534.23
46417,18,80,454.73
46418,18,81,13923.92
46419,18,82,16641.53
46420,18,83,3241.3
46421,18,85,1581.85
46422,18,87,20138.59
46423,18,90,25563.98
46424,18,91,25112.09
46425,18,92,63630.28
46426,18,93,2576.52
46427,18,94,8347.88
46428,18,95,54629.1
46429,18,97,6115.3
46430,18,98,1549.94
46431,18,1,14342.27
46432,18,2,51478.94
46433,18,3,13978.06
46434,18,4,21867.53
46435,18,5,16002.15
46436,18,6,3360.96
46437,18,7,13276.16
46438,18,8,29383.2
46439,18,9,7501.66
46440,18,10,11491.15
46441,18,11,19912.19
46442,18,12,2089.1
46443,18,13,34599.01
46444,18,14,14273.91
46445,18,16,3718.92
46446,18,17,11900.78
46447,18,18,1881.24
46448,18,19,1875.56
46449,18,20,4618.6
46450,18,21,3752.04
46451,18,22,9524.45
46452,18,23,27304.12
46453,18,24,5459.88
46454,18,25,12527.11
46455,18,26,6830.05
46456,18,27,2806.86
46457,18,28,1057.58
46458,18,29,10154.01
46459,18,30,4033.12
46460,18,31,1599.29
46461,18,32,5102.21
46462,18,33,5011.89
46463,18,34,13667.5
46464,18,35,1739.2
46465,18,36,1256.7
46466,18,38,62833.02
46467,18,40,53639.14
46468,18,41,272.5
46469,18,42,4429.93
46470,18,44,5180.65
46471,18,46,19077.65
46472,18,49,10571.46
46473,18,50,1685.0
46474,18,52,2063.31
46475,18,55,6816.89
46476,18,56,296.04
46477,18,58,310.0
46478,18,59,172.07
46479,18,60,105.6
46480,18,67,5731.55
46481,18,71,5381.08
46482,18,72,44437.88
46483,18,74,13988.7
46484,18,79,18369.72
46485,18,80,674.07
46486,18,81,12164.19
46487,18,82,10983.47
46488,18,83,1924.55
46489,18,85,1581.85
46490,18,87,20138.59
46491,18,90,24277.32
46492,18,91,23001.65
46493,18,92,54759.26
46494,18,93,2753.12
46495,18,94,8347.88
46496,18,95,46437.5
46497,18,97,6115.3
46498,18,98,1366.81
46499,18,1,17483.71
46500,18,2,61486.07
46501,18,3,12816.49
46502,18,4,26676.96
46503,18,5,22179.46
46504,18,6,4162.42
46505,18,7,20707.42
46506,18,8,30365.82
46507,18,9,8979.45
46508,18,10,13578.58
46509,18,11,19912.19
46510,18,12,3312.74
46511,18,13,42365.79
46512,18,14,20199.85
46513,18,16,2707.77
46514,18,17,16729.97
46515,18,18,3126.04
46516,18,19,1875.56
46517,18,20,7994.23
46518,18,21,4181.69
46519,18,22,18799.84
46520,18,23,28893.0
46521,18,24,6008.42
46522,18,25,19753.85
46523,18,26,8416.02
46524,18,27,3405.95
46525,18,28,1562.21
46526,18,29,10747.45
46527,18,30,7346.36
46528,18,31,3359.3
46529,18,32,5474.78
46530,18,33,7101.81
46531,18,34,15478.05
46532,18,35,2403.85
46533,18,36,1598.36
46534,18,38,60477.93
46535,18,40,61078.5
46536,18,41,620.5
46537,18,42,5094.19
46538,18,44,5002.32
46539,18,46,24736.99
46540,18,49,6930.15
46541,18,50,1982.0
46542,18,52,2406.6
46543,18,54,130.56
46544,18,55,10793.08
46545,18,56,428.62
46546,18,58,6395.0
46547,18,59,172.07
46548,18,60,198.0
46549,18,67,8977.32
46550,18,71,9271.73
46551,18,72,62856.12
46552,18,74,20932.62
46553,18,79,27744.14
46554,18,80,912.13
46555,18,81,12754.32
46556,18,82,12155.51
46557,18,83,1404.97
46558,18,85,1373.62
46559,18,87,25210.56
46560,18,90,29093.03
46561,18,91,30072.36
46562,18,92,64428.11
46563,18,93,2898.56
46564,18,94,7979.16
46565,18,95,59956.25
46566,18,97,7869.51
46567,18,98,1456.9
46568,18,1,32639.19
46569,18,2,71012.3
46570,18,3,12816.49
46571,18,4,26676.96
46572,18,5,23129.13
46573,18,6,5143.0
46574,18,7,20707.42
46575,18,8,30392.7
46576,18,9,11930.71
46577,18,10,14142.05
46578,18,11,16018.75
46579,18,12,2793.14
46580,18,13,41162.44
46581,18,14,25195.72
46582,18,16,4053.0
46583,18,17,16729.97
46584,18,18,9477.09
46585,18,19,1875.56
46586,18,20,7994.23
46587,18,21,5010.52
46588,18,22,18799.84
46589,18,23,28893.0
46590,18,24,6008.42
46591,18,25,12820.84
46592,18,26,12062.37
46593,18,27,3405.95
46594,18,28,1662.0
46595,18,29,10747.45
46596,18,30,6991.94
46597,18,31,1855.14
46598,18,32,9461.85
46599,18,33,8750.24
46600,18,34,24383.19
46601,18,35,2362.85
46602,18,36,1816.67
46603,18,38,60477.93
46604,18,40,61078.5
46605,18,41,620.5
46606,18,42,6784.77
46607,18,44,4504.09
46608,18,45,35.91
46609,18,46,24746.89
46610,18,49,9005.99
46611,18,50,2197.0
46612,18,52,2406.6
46613,18,54,49.42
46614,18,55,10793.08
46615,18,56,904.98
46616,18,58,1455.0
46617,18,59,213.12
46618,18,60,333.0
46619,18,67,22407.36
46620,18,71,10555.09
46621,18,72,62856.12
46622,18,74,24448.12
46623,18,79,27744.14
46624,18,80,1033.69
46625,18,81,14860.76
46626,18,82,13493.32
46627,18,83,3620.96
46628,18,85,1305.7
46629,18,87,25210.56
46630,18,90,29666.36
46631,18,91,31095.5
46632,18,92,64428.11
46633,18,93,3798.4
46634,18,94,8353.03
46635,18,95,59956.25
46636,18,97,7869.51
46637,18,98,1580.57
46638,18,1,39185.61
46639,18,2,71012.3
46640,18,3,12785.46
46641,18,4,25324.13
46642,18,5,29568.25
46643,18,6,2145.69
46644,18,7,23613.79
46645,18,8,29877.59
46646,18,9,16779.99
46647,18,10,14750.6
46648,18,11,16445.98
46649,18,12,2911.43
46650,18,13,42315.22
46651,18,14,31810.54
46652,18,16,2521.34
46653,18,17,15477.68
46654,18,18,19633.64
46655,18,19,3044.51
46656,18,20,9027.13
46657,18,21,4188.15
46658,18,22,21159.77
46659,18,23,26529.14
46660,18,24,7275.78
46661,18,25,12710.37
46662,18,26,8416.02
46663,18,27,3093.56
46664,18,28,1317.08
46665,18,29,13074.06
46666,18,30,8121.7
46667,18,31,2191.86
46668,18,32,13709.13
46669,18,33,8750.24
46670,18,34,20783.25
46671,18,35,3205.43
46672,18,36,3541.73
46673,18,38,60477.93
46674,18,40,65251.2
46675,18,41,498.0
46676,18,42,6784.77
46677,18,44,5002.32
46678,18,46,24746.89
46679,18,49,9005.99
46680,18,50,1980.0
46681,18,52,2406.6
